,regime,ratio,position
2018-07-19,BULL_QUIET,1.163,1.0
2018-07-20,BULL_QUIET,1.173,1.0
2018-07-23,BULL_QUIET,1.177,1.0
2018-07-24,BULL_QUIET,1.185,1.0
2018-07-25,BULL_QUIET,1.184,1.0
2018-07-26,BULL_QUIET,1.186,1.0
2018-07-27,BULL_QUIET,1.151,1.0
2018-07-30,BULL_QUIET,1.098,1.0
2018-07-31,BULL_QUIET,1.159,1.0
2018-08-01,BULL_QUIET,1.157,1.0
2018-08-02,BULL_QUIET,1.211,1.0
2018-08-03,BULL_QUIET,1.245,1.0
2018-08-06,BULL_QUIET,1.263,1.0
2018-08-07,BULL_QUIET,1.274,1.0
2018-08-08,BULL_QUIET,1.287,1.0
2018-08-09,BULL_QUIET,1.254,1.0
2018-08-10,BULL_QUIET,1.157,1.0
2018-08-13,BULL_QUIET,1.097,1.0
2018-08-14,BULL_QUIET,1.153,1.0
2018-08-15,BULL_QUIET,1.106,1.0
2018-08-16,BULL_QUIET,1.153,1.0
2018-08-17,BULL_QUIET,1.2,1.0
2018-08-20,BULL_QUIET,1.201,1.0
2018-08-21,BULL_QUIET,1.181,1.0
2018-08-22,BULL_QUIET,1.231,1.0
2018-08-23,BULL_QUIET,1.214,1.0
2018-08-24,BULL_QUIET,1.236,1.0
2018-08-27,BULL_QUIET,1.216,1.0
2018-08-28,BULL_QUIET,1.209,1.0
2018-08-29,BULL_QUIET,1.22,1.0
2018-08-30,BULL_QUIET,1.149,1.0
2018-08-31,BULL_QUIET,1.178,1.0
2018-09-04,BULL_QUIET,1.174,1.0
2018-09-05,BULL_QUIET,1.145,1.0
2018-09-06,BULL_QUIET,1.115,1.0
2018-09-07,BULL_QUIET,1.115,1.0
2018-09-10,BULL_QUIET,1.142,1.0
2018-09-11,BULL_QUIET,1.175,1.0
2018-09-12,BULL_QUIET,1.166,1.0
2018-09-13,BULL_QUIET,1.194,1.0
2018-09-14,BULL_QUIET,1.191,1.0
2018-09-17,BULL_QUIET,1.117,1.0
2018-09-18,BULL_QUIET,1.176,1.0
2018-09-19,BULL_QUIET,1.247,1.0
2018-09-20,BULL_QUIET,1.23,1.0
2018-09-21,BULL_QUIET,1.248,1.0
2018-09-24,BULL_QUIET,1.211,1.0
2018-09-25,BULL_QUIET,1.201,1.0
2018-09-26,BULL_QUIET,1.175,1.0
2018-09-27,BULL_QUIET,1.2,1.0
2018-09-28,BULL_QUIET,1.219,1.0
2018-10-01,BULL_QUIET,1.228,1.0
2018-10-02,BULL_QUIET,1.232,1.0
2018-10-03,BULL_QUIET,1.264,1.0
2018-10-04,BULL_QUIET,1.114,1.0
2018-10-05,BULL_QUIET,1.096,1.0
2018-10-08,BULL_QUIET,1.052,1.0
2018-10-09,POST_PANIC_REVERSION,1.043,1.0
2018-10-10,STRESS_UNSTABLE,0.902,0.0
2018-10-11,STRESS_UNSTABLE,0.863,0.0
2018-10-12,STRESS_UNSTABLE,0.931,0.0
2018-10-15,STRESS_UNSTABLE,0.953,0.0
2018-10-16,POST_PANIC_REVERSION,1.019,1.0
2018-10-17,POST_PANIC_REVERSION,1.04,1.0
2018-10-18,POST_PANIC_REVERSION,0.99,1.0
2018-10-19,POST_PANIC_REVERSION,0.997,1.0
2018-10-22,POST_PANIC_REVERSION,1.009,1.0
2018-10-23,STRESS_UNSTABLE,0.979,0.0
2018-10-24,STRESS_UNSTABLE,0.897,0.0
2018-10-25,STRESS_UNSTABLE,0.927,0.0
2018-10-26,STRESS_UNSTABLE,0.93,0.0
2018-10-29,STRESS_UNSTABLE,0.934,0.0
2018-10-30,STRESS_UNSTABLE,0.952,0.0
2018-10-31,POST_PANIC_REVERSION,0.996,1.0
2018-11-01,POST_PANIC_REVERSION,1.038,1.0
2018-11-02,POST_PANIC_REVERSION,1.04,1.0
2018-11-05,POST_PANIC_REVERSION,1.012,1.0
2018-11-06,POST_PANIC_REVERSION,0.983,1.0
2018-11-07,BULL_QUIET,1.077,1.0
2018-11-08,BULL_QUIET,1.057,1.0
2018-11-09,BULL_QUIET,1.063,1.0
2018-11-12,POST_PANIC_REVERSION,0.989,1.0
2018-11-13,POST_PANIC_REVERSION,1.012,1.0
2018-11-14,POST_PANIC_REVERSION,0.999,1.0
2018-11-15,POST_PANIC_REVERSION,1.017,1.0
2018-11-16,BULL_QUIET,1.067,1.0
2018-11-19,POST_PANIC_REVERSION,1.027,1.0
2018-11-20,POST_PANIC_REVERSION,0.991,1.0
2018-11-21,POST_PANIC_REVERSION,1.025,1.0
2018-11-23,POST_PANIC_REVERSION,1.011,1.0
2018-11-26,BULL_QUIET,1.064,1.0
2018-11-27,POST_PANIC_REVERSION,1.048,1.0
2018-11-28,POST_PANIC_REVERSION,1.043,1.0
2018-11-29,POST_PANIC_REVERSION,1.043,1.0
2018-11-30,POST_PANIC_REVERSION,1.045,1.0
2018-12-03,BULL_QUIET,1.092,1.0
2018-12-04,POST_PANIC_REVERSION,1.0,1.0
2018-12-06,POST_PANIC_REVERSION,0.994,1.0
2018-12-07,STRESS_UNSTABLE,0.966,0.0
2018-12-10,STRESS_UNSTABLE,0.972,0.0
2018-12-11,POST_PANIC_REVERSION,0.998,1.0
2018-12-12,POST_PANIC_REVERSION,1.006,1.0
2018-12-13,POST_PANIC_REVERSION,1.034,1.0
2018-12-14,POST_PANIC_REVERSION,1.015,1.0
2018-12-17,STRESS_UNSTABLE,0.955,0.0
2018-12-18,STRESS_UNSTABLE,0.934,0.0
2018-12-19,STRESS_UNSTABLE,0.939,0.0
2018-12-20,STRESS_UNSTABLE,0.889,0.0
2018-12-21,STRESS_UNSTABLE,0.871,0.0
2018-12-24,STRESS_UNSTABLE,0.8,0.0
2018-12-26,STRESS_UNSTABLE,0.845,0.0
2018-12-27,STRESS_UNSTABLE,0.864,0.0
2018-12-28,STRESS_UNSTABLE,0.893,0.0
2018-12-31,STRESS_UNSTABLE,0.934,0.0
2019-01-02,POST_PANIC_REVERSION,0.98,1.0
2019-01-03,STRESS_UNSTABLE,0.947,0.0
2019-01-04,POST_PANIC_REVERSION,1.022,1.0
2019-01-07,POST_PANIC_REVERSION,1.01,1.0
2019-01-08,POST_PANIC_REVERSION,1.033,1.0
2019-01-09,POST_PANIC_REVERSION,1.036,1.0
2019-01-10,BULL_QUIET,1.052,1.0
2019-01-11,BULL_QUIET,1.085,1.0
2019-01-14,POST_PANIC_REVERSION,1.045,1.0
2019-01-15,POST_PANIC_REVERSION,1.034,1.0
2019-01-16,POST_PANIC_REVERSION,1.026,1.0
2019-01-17,BULL_QUIET,1.061,1.0
2019-01-18,BULL_QUIET,1.058,1.0
2019-01-22,POST_PANIC_REVERSION,0.995,1.0
2019-01-23,POST_PANIC_REVERSION,1.029,1.0
2019-01-24,POST_PANIC_REVERSION,1.041,1.0
2019-01-25,BULL_QUIET,1.08,1.0
2019-01-28,POST_PANIC_REVERSION,1.038,1.0
2019-01-29,POST_PANIC_REVERSION,1.025,1.0
2019-01-30,BULL_QUIET,1.058,1.0
2019-01-31,BULL_QUIET,1.079,1.0
2019-02-01,BULL_QUIET,1.09,1.0
2019-02-04,BULL_QUIET,1.093,1.0
2019-02-05,BULL_QUIET,1.096,1.0
2019-02-06,BULL_QUIET,1.099,1.0
2019-02-07,BULL_QUIET,1.07,1.0
2019-02-08,BULL_QUIET,1.098,1.0
2019-02-11,BULL_QUIET,1.078,1.0
2019-02-12,BULL_QUIET,1.09,1.0
2019-02-13,BULL_QUIET,1.084,1.0
2019-02-14,BULL_QUIET,1.068,1.0
2019-02-15,BULL_QUIET,1.105,1.0
2019-02-19,BULL_QUIET,1.106,1.0
2019-02-20,BULL_QUIET,1.128,1.0
2019-02-21,BULL_QUIET,1.118,1.0
2019-02-22,BULL_QUIET,1.144,1.0
2019-02-25,BULL_QUIET,1.077,1.0
2019-02-26,BULL_QUIET,1.074,1.0
2019-02-27,BULL_QUIET,1.088,1.0
2019-02-28,BULL_QUIET,1.089,1.0
2019-03-01,BULL_QUIET,1.133,1.0
2019-03-04,BULL_QUIET,1.096,1.0
2019-03-05,BULL_QUIET,1.096,1.0
2019-03-06,BULL_QUIET,1.064,1.0
2019-03-07,POST_PANIC_REVERSION,1.043,1.0
2019-03-08,BULL_QUIET,1.066,1.0
2019-03-11,BULL_QUIET,1.117,1.0
2019-03-12,BULL_QUIET,1.137,1.0
2019-03-13,BULL_QUIET,1.143,1.0
2019-03-14,BULL_QUIET,1.133,1.0
2019-03-15,BULL_QUIET,1.163,1.0
2019-03-18,BULL_QUIET,1.163,1.0
2019-03-19,BULL_QUIET,1.147,1.0
2019-03-20,BULL_QUIET,1.135,1.0
2019-03-21,BULL_QUIET,1.138,1.0
2019-03-22,BULL_QUIET,1.054,1.0
2019-03-25,BULL_QUIET,1.069,1.0
2019-03-26,BULL_QUIET,1.121,1.0
2019-03-27,BULL_QUIET,1.108,1.0
2019-03-28,BULL_QUIET,1.13,1.0
2019-03-29,BULL_QUIET,1.152,1.0
2019-04-01,BULL_QUIET,1.154,1.0
2019-04-02,BULL_QUIET,1.163,1.0
2019-04-03,BULL_QUIET,1.138,1.0
2019-04-04,BULL_QUIET,1.14,1.0
2019-04-05,BULL_QUIET,1.175,1.0
2019-04-08,BULL_QUIET,1.159,1.0
2019-04-09,BULL_QUIET,1.12,1.0
2019-04-10,BULL_QUIET,1.156,1.0
2019-04-11,BULL_QUIET,1.171,1.0
2019-04-12,BULL_QUIET,1.204,1.0
2019-04-15,BULL_QUIET,1.179,1.0
2019-04-16,BULL_QUIET,1.188,1.0
2019-04-17,BULL_QUIET,1.176,1.0
2019-04-18,BULL_QUIET,1.205,1.0
2019-04-22,BULL_QUIET,1.185,1.0
2019-04-23,BULL_QUIET,1.184,1.0
2019-04-24,BULL_QUIET,1.145,1.0
2019-04-25,BULL_QUIET,1.148,1.0
2019-04-26,BULL_QUIET,1.17,1.0
2019-04-29,BULL_QUIET,1.162,1.0
2019-04-30,BULL_QUIET,1.161,1.0
2019-05-01,BULL_QUIET,1.094,1.0
2019-05-02,BULL_QUIET,1.112,1.0
2019-05-03,BULL_QUIET,1.171,1.0
2019-05-06,BULL_QUIET,1.062,1.0
2019-05-07,STRESS_UNSTABLE,0.972,0.0
2019-05-08,STRESS_UNSTABLE,0.966,0.0
2019-05-09,STRESS_UNSTABLE,0.965,0.0
2019-05-10,BULL_QUIET,1.054,1.0
2019-05-13,STRESS_UNSTABLE,0.963,0.0
2019-05-14,POST_PANIC_REVERSION,1.013,1.0
2019-05-15,BULL_QUIET,1.064,1.0
2019-05-16,BULL_QUIET,1.095,1.0
2019-05-17,BULL_QUIET,1.069,1.0
2019-05-20,BULL_QUIET,1.06,1.0
2019-05-21,BULL_QUIET,1.098,1.0
2019-05-22,BULL_QUIET,1.113,1.0
2019-05-23,POST_PANIC_REVERSION,1.046,1.0
2019-05-24,BULL_QUIET,1.078,1.0
2019-05-28,POST_PANIC_REVERSION,1.023,1.0
2019-05-29,POST_PANIC_REVERSION,1.019,1.0
2019-05-30,POST_PANIC_REVERSION,1.038,1.0
2019-05-31,POST_PANIC_REVERSION,1.006,1.0
2019-06-03,POST_PANIC_REVERSION,0.995,1.0
2019-06-04,POST_PANIC_REVERSION,1.037,1.0
2019-06-05,BULL_QUIET,1.065,1.0
2019-06-06,BULL_QUIET,1.062,1.0
2019-06-07,BULL_QUIET,1.052,1.0
2019-06-10,BULL_QUIET,1.059,1.0
2019-06-11,BULL_QUIET,1.063,1.0
2019-06-12,BULL_QUIET,1.072,1.0
2019-06-13,BULL_QUIET,1.066,1.0
2019-06-14,BULL_QUIET,1.086,1.0
2019-06-17,BULL_QUIET,1.082,1.0
2019-06-18,BULL_QUIET,1.089,1.0
2019-06-19,BULL_QUIET,1.124,1.0
2019-06-20,BULL_QUIET,1.094,1.0
2019-06-21,BULL_QUIET,1.082,1.0
2019-06-24,BULL_QUIET,1.079,1.0
2019-06-25,BULL_QUIET,1.052,1.0
2019-06-26,BULL_QUIET,1.052,1.0
2019-06-27,BULL_QUIET,1.059,1.0
2019-06-28,BULL_QUIET,1.065,1.0
2019-07-01,BULL_QUIET,1.097,1.0
2019-07-02,BULL_QUIET,1.138,1.0
2019-07-03,BULL_QUIET,1.156,1.0
2019-07-05,BULL_QUIET,1.128,1.0
2019-07-08,BULL_QUIET,1.109,1.0
2019-07-09,BULL_QUIET,1.105,1.0
2019-07-10,BULL_QUIET,1.166,1.0
2019-07-11,BULL_QUIET,1.159,1.0
2019-07-12,BULL_QUIET,1.195,1.0
2019-07-15,BULL_QUIET,1.186,1.0
2019-07-16,BULL_QUIET,1.184,1.0
2019-07-17,BULL_QUIET,1.132,1.0
2019-07-18,BULL_QUIET,1.149,1.0
2019-07-19,BULL_QUIET,1.102,1.0
2019-07-22,BULL_QUIET,1.143,1.0
2019-07-23,BULL_QUIET,1.184,1.0
2019-07-24,BULL_QUIET,1.206,1.0
2019-07-25,BULL_QUIET,1.181,1.0
2019-07-26,BULL_QUIET,1.208,1.0
2019-07-29,BULL_QUIET,1.169,1.0
2019-07-30,BULL_QUIET,1.126,1.0
2019-07-31,POST_PANIC_REVERSION,1.049,1.0
2019-08-01,POST_PANIC_REVERSION,1.007,1.0
2019-08-02,POST_PANIC_REVERSION,1.016,1.0
2019-08-05,STRESS_UNSTABLE,0.891,0.0
2019-08-06,STRESS_UNSTABLE,0.976,0.0
2019-08-07,POST_PANIC_REVERSION,1.001,1.0
2019-08-08,BULL_QUIET,1.056,1.0
2019-08-09,POST_PANIC_REVERSION,1.033,1.0
2019-08-12,STRESS_UNSTABLE,0.972,0.0
2019-08-13,BULL_QUIET,1.058,1.0
2019-08-14,STRESS_UNSTABLE,0.964,0.0
2019-08-15,POST_PANIC_REVERSION,0.995,1.0
2019-08-16,BULL_QUIET,1.067,1.0
2019-08-19,BULL_QUIET,1.088,1.0
2019-08-20,BULL_QUIET,1.078,1.0
2019-08-21,BULL_QUIET,1.122,1.0
2019-08-22,BULL_QUIET,1.093,1.0
2019-08-23,POST_PANIC_REVERSION,1.025,1.0
2019-08-26,POST_PANIC_REVERSION,1.026,1.0
2019-08-27,POST_PANIC_REVERSION,1.016,1.0
2019-08-28,POST_PANIC_REVERSION,1.036,1.0
2019-08-29,BULL_QUIET,1.064,1.0
2019-08-30,POST_PANIC_REVERSION,1.03,1.0
2019-09-03,POST_PANIC_REVERSION,1.023,1.0
2019-09-04,BULL_QUIET,1.085,1.0
2019-09-05,BULL_QUIET,1.111,1.0
2019-09-06,BULL_QUIET,1.164,1.0
2019-09-09,BULL_QUIET,1.149,1.0
2019-09-10,BULL_QUIET,1.145,1.0
2019-09-11,BULL_QUIET,1.17,1.0
2019-09-12,BULL_QUIET,1.182,1.0
2019-09-13,BULL_QUIET,1.213,1.0
2019-09-16,BULL_QUIET,1.172,1.0
2019-09-17,BULL_QUIET,1.193,1.0
2019-09-18,BULL_QUIET,1.209,1.0
2019-09-19,BULL_QUIET,1.195,1.0
2019-09-20,BULL_QUIET,1.156,1.0
2019-09-23,BULL_QUIET,1.199,1.0
2019-09-24,BULL_QUIET,1.088,1.0
2019-09-25,BULL_QUIET,1.128,1.0
2019-09-26,BULL_QUIET,1.128,1.0
2019-09-27,BULL_QUIET,1.089,1.0
2019-09-30,BULL_QUIET,1.106,1.0
2019-10-01,POST_PANIC_REVERSION,1.043,1.0
2019-10-02,POST_PANIC_REVERSION,1.009,1.0
2019-10-03,POST_PANIC_REVERSION,1.035,1.0
2019-10-04,BULL_QUIET,1.091,1.0
2019-10-07,BULL_QUIET,1.059,1.0
2019-10-08,POST_PANIC_REVERSION,1.005,1.0
2019-10-09,POST_PANIC_REVERSION,1.047,1.0
2019-10-10,BULL_QUIET,1.069,1.0
2019-10-11,BULL_QUIET,1.126,1.0
2019-10-14,BULL_QUIET,1.175,1.0
2019-10-15,BULL_QUIET,1.217,1.0
2019-10-16,BULL_QUIET,1.205,1.0
2019-10-17,BULL_QUIET,1.192,1.0
2019-10-18,BULL_QUIET,1.168,1.0
2019-10-21,BULL_QUIET,1.163,1.0
2019-10-22,BULL_QUIET,1.145,1.0
2019-10-23,BULL_QUIET,1.163,1.0
2019-10-24,BULL_QUIET,1.185,1.0
2019-10-25,BULL_QUIET,1.242,1.0
2019-10-28,BULL_QUIET,1.22,1.0
2019-10-29,BULL_QUIET,1.219,1.0
2019-10-30,BULL_QUIET,1.273,1.0
2019-10-31,BULL_QUIET,1.214,1.0
2019-11-01,BULL_QUIET,1.254,1.0
2019-11-04,BULL_QUIET,1.217,1.0
2019-11-05,BULL_QUIET,1.215,1.0
2019-11-06,BULL_QUIET,1.254,1.0
2019-11-07,BULL_QUIET,1.241,1.0
2019-11-08,BULL_QUIET,1.287,1.0
2019-11-11,BULL_QUIET,1.229,1.0
2019-11-12,BULL_QUIET,1.222,1.0
2019-11-13,BULL_QUIET,1.202,1.0
2019-11-14,BULL_QUIET,1.195,1.0
2019-11-15,BULL_QUIET,1.244,1.0
2019-11-18,BULL_QUIET,1.217,1.0
2019-11-19,BULL_QUIET,1.205,1.0
2019-11-20,BULL_QUIET,1.224,1.0
2019-11-21,BULL_QUIET,1.205,1.0
2019-11-22,BULL_QUIET,1.248,1.0
2019-11-25,BULL_QUIET,1.263,1.0
2019-11-26,BULL_QUIET,1.287,1.0
2019-11-27,BULL_QUIET,1.273,1.0
2019-11-29,BULL_QUIET,1.229,1.0
2019-12-02,BULL_QUIET,1.129,1.0
2019-12-03,BULL_QUIET,1.105,1.0
2019-12-04,BULL_QUIET,1.147,1.0
2019-12-05,BULL_QUIET,1.156,1.0
2019-12-06,BULL_QUIET,1.19,1.0
2019-12-09,BULL_QUIET,1.091,1.0
2019-12-10,BULL_QUIET,1.092,1.0
2019-12-11,BULL_QUIET,1.128,1.0
2019-12-12,BULL_QUIET,1.154,1.0
2019-12-13,BULL_QUIET,1.21,1.0
2019-12-16,BULL_QUIET,1.234,1.0
2019-12-17,BULL_QUIET,1.233,1.0
2019-12-18,BULL_QUIET,1.208,1.0
2019-12-19,BULL_QUIET,1.211,1.0
2019-12-20,BULL_QUIET,1.225,1.0
2019-12-23,BULL_QUIET,1.229,1.0
2019-12-24,BULL_QUIET,1.225,1.0
2019-12-26,BULL_QUIET,1.227,1.0
2019-12-27,BULL_QUIET,1.188,1.0
2019-12-30,BULL_QUIET,1.126,1.0
2019-12-31,BULL_QUIET,1.152,1.0
2020-01-02,BULL_QUIET,1.218,1.0
2020-01-03,BULL_QUIET,1.142,1.0
2020-01-06,BULL_QUIET,1.149,1.0
2020-01-07,BULL_QUIET,1.15,1.0
2020-01-08,BULL_QUIET,1.145,1.0
2020-01-09,BULL_QUIET,1.192,1.0
2020-01-10,BULL_QUIET,1.19,1.0
2020-01-13,BULL_QUIET,1.188,1.0
2020-01-14,BULL_QUIET,1.182,1.0
2020-01-15,BULL_QUIET,1.178,1.0
2020-01-16,BULL_QUIET,1.173,1.0
2020-01-17,BULL_QUIET,1.191,1.0
2020-01-21,BULL_QUIET,1.157,1.0
2020-01-22,BULL_QUIET,1.16,1.0
2020-01-23,BULL_QUIET,1.155,1.0
2020-01-24,BULL_QUIET,1.104,1.0
2020-01-27,POST_PANIC_REVERSION,0.996,1.0
2020-01-28,POST_PANIC_REVERSION,1.046,1.0
2020-01-29,POST_PANIC_REVERSION,1.039,1.0
2020-01-30,BULL_QUIET,1.071,1.0
2020-01-31,POST_PANIC_REVERSION,0.989,1.0
2020-02-03,POST_PANIC_REVERSION,1.004,1.0
2020-02-04,POST_PANIC_REVERSION,1.04,1.0
2020-02-05,BULL_QUIET,1.063,1.0
2020-02-06,BULL_QUIET,1.062,1.0
2020-02-07,BULL_QUIET,1.053,1.0
2020-02-10,BULL_QUIET,1.072,1.0
2020-02-11,BULL_QUIET,1.063,1.0
2020-02-12,BULL_QUIET,1.118,1.0
2020-02-13,BULL_QUIET,1.108,1.0
2020-02-14,BULL_QUIET,1.133,1.0
2020-02-18,BULL_QUIET,1.086,1.0
2020-02-19,BULL_QUIET,1.1,1.0
2020-02-20,BULL_QUIET,1.067,1.0
2020-02-21,POST_PANIC_REVERSION,1.031,1.0
2020-02-24,STRESS_UNSTABLE,0.876,0.0
2020-02-25,STRESS_UNSTABLE,0.857,0.0
2020-02-26,STRESS_UNSTABLE,0.86,0.0
2020-02-27,STRESS_UNSTABLE,0.764,0.0
2020-02-28,STRESS_UNSTABLE,0.744,0.0
2020-03-02,STRESS_UNSTABLE,0.829,0.0
2020-03-03,STRESS_UNSTABLE,0.819,0.0
2020-03-04,STRESS_UNSTABLE,0.86,0.0
2020-03-05,STRESS_UNSTABLE,0.822,0.0
2020-03-06,STRESS_UNSTABLE,0.845,0.0
2020-03-09,STRESS_UNSTABLE,0.79,0.0
2020-03-10,STRESS_UNSTABLE,0.834,0.0
2020-03-11,STRESS_UNSTABLE,0.823,0.0
2020-03-12,STRESS_UNSTABLE,0.758,0.0
2020-03-13,STRESS_UNSTABLE,0.835,0.0
2020-03-16,STRESS_UNSTABLE,0.819,0.0
2020-03-17,STRESS_UNSTABLE,0.86,0.0
2020-03-18,STRESS_UNSTABLE,0.955,0.0
2020-03-19,STRESS_UNSTABLE,0.965,0.0
2020-03-20,POST_PANIC_REVERSION,0.993,1.0
2020-03-23,STRESS_UNSTABLE,0.92,0.0
2020-03-24,STRESS_UNSTABLE,0.845,0.0
2020-03-25,STRESS_UNSTABLE,0.842,0.0
2020-03-26,STRESS_UNSTABLE,0.816,0.0
2020-03-27,STRESS_UNSTABLE,0.851,0.0
2020-03-30,STRESS_UNSTABLE,0.898,0.0
2020-03-31,STRESS_UNSTABLE,0.903,0.0
2020-04-01,STRESS_UNSTABLE,0.897,0.0
2020-04-02,STRESS_UNSTABLE,0.929,0.0
2020-04-03,STRESS_UNSTABLE,0.958,0.0
2020-04-06,STRESS_UNSTABLE,0.952,0.0
2020-04-07,STRESS_UNSTABLE,0.93,0.0
2020-04-08,STRESS_UNSTABLE,0.959,0.0
2020-04-09,STRESS_UNSTABLE,0.975,0.0
2020-04-13,STRESS_UNSTABLE,0.971,0.0
2020-04-14,STRESS_UNSTABLE,0.966,0.0
2020-04-15,STRESS_UNSTABLE,0.962,0.0
2020-04-16,STRESS_UNSTABLE,0.978,0.0
2020-04-17,STRESS_UNSTABLE,0.977,0.0
2020-04-20,STRESS_UNSTABLE,0.935,0.0
2020-04-21,STRESS_UNSTABLE,0.953,0.0
2020-04-22,STRESS_UNSTABLE,0.975,0.0
2020-04-23,POST_PANIC_REVERSION,0.987,1.0
2020-04-24,BULL_FRAGILE,1.052,0.7
2020-04-27,BULL_FRAGILE,1.061,0.7
2020-04-28,BULL_FRAGILE,1.054,0.7
2020-04-29,BULL_FRAGILE,1.067,0.7
2020-04-30,POST_PANIC_REVERSION,1.026,1.0
2020-05-01,POST_PANIC_REVERSION,1.021,1.0
2020-05-04,POST_PANIC_REVERSION,1.029,1.0
2020-05-05,BULL_FRAGILE,1.057,0.7
2020-05-06,POST_PANIC_REVERSION,1.046,1.0
2020-05-07,BULL_FRAGILE,1.082,0.7
2020-05-08,BULL_FRAGILE,1.131,0.7
2020-05-11,BULL_FRAGILE,1.102,0.7
2020-05-12,POST_PANIC_REVERSION,1.037,1.0
2020-05-13,POST_PANIC_REVERSION,1.035,1.0
2020-05-14,BULL_FRAGILE,1.07,0.7
2020-05-15,BULL_FRAGILE,1.082,0.7
2020-05-18,BULL_FRAGILE,1.084,0.7
2020-05-19,BULL_FRAGILE,1.075,0.7
2020-05-20,BULL_FRAGILE,1.111,0.7
2020-05-21,BULL_FRAGILE,1.097,0.7
2020-05-22,BULL_FRAGILE,1.12,0.7
2020-05-26,BULL_FRAGILE,1.101,0.7
2020-05-27,BULL_FRAGILE,1.093,0.7
2020-05-28,BULL_FRAGILE,1.092,0.7
2020-05-29,BULL_FRAGILE,1.1,0.7
2020-06-01,BULL_FRAGILE,1.095,0.7
2020-06-02,BULL_FRAGILE,1.115,0.7
2020-06-03,BULL_FRAGILE,1.127,0.7
2020-06-04,BULL_FRAGILE,1.118,0.7
2020-06-05,BULL_QUIET,1.118,1.0
2020-06-08,BULL_FRAGILE,1.088,0.7
2020-06-09,BULL_FRAGILE,1.076,0.7
2020-06-10,BULL_FRAGILE,1.073,0.7
2020-06-11,POST_PANIC_REVERSION,0.991,1.0
2020-06-12,BULL_FRAGILE,1.054,0.7
2020-06-15,BULL_FRAGILE,1.059,0.7
2020-06-16,BULL_FRAGILE,1.063,0.7
2020-06-17,BULL_FRAGILE,1.067,0.7
2020-06-18,BULL_FRAGILE,1.067,0.7
2020-06-19,POST_PANIC_REVERSION,1.044,1.0
2020-06-22,BULL_FRAGILE,1.062,0.7
2020-06-23,BULL_FRAGILE,1.054,0.7
2020-06-24,POST_PANIC_REVERSION,1.046,1.0
2020-06-25,BULL_FRAGILE,1.058,0.7
2020-06-26,POST_PANIC_REVERSION,1.031,1.0
2020-06-29,BULL_FRAGILE,1.067,0.7
2020-06-30,BULL_FRAGILE,1.069,0.7
2020-07-01,BULL_FRAGILE,1.107,0.7
2020-07-02,BULL_FRAGILE,1.115,0.7
2020-07-06,BULL_FRAGILE,1.109,0.7
2020-07-07,BULL_FRAGILE,1.09,0.7
2020-07-08,BULL_FRAGILE,1.111,0.7
2020-07-09,BULL_FRAGILE,1.096,0.7
2020-07-10,BULL_FRAGILE,1.137,0.7
2020-07-13,BULL_FRAGILE,1.073,0.7
2020-07-14,BULL_FRAGILE,1.103,0.7
2020-07-15,BULL_FRAGILE,1.137,0.7
2020-07-16,BULL_FRAGILE,1.127,0.7
2020-07-17,BULL_FRAGILE,1.183,0.7
2020-07-20,BULL_QUIET,1.19,1.0
2020-07-21,BULL_QUIET,1.186,1.0
2020-07-22,BULL_QUIET,1.194,1.0
2020-07-23,BULL_FRAGILE,1.16,0.7
2020-07-24,BULL_FRAGILE,1.183,0.7
2020-07-27,BULL_QUIET,1.213,1.0
2020-07-28,BULL_FRAGILE,1.183,0.7
2020-07-29,BULL_QUIET,1.215,1.0
2020-07-30,BULL_QUIET,1.202,1.0
2020-07-31,BULL_QUIET,1.215,1.0
2020-08-03,BULL_QUIET,1.222,1.0
2020-08-04,BULL_QUIET,1.224,1.0
2020-08-05,BULL_QUIET,1.244,1.0
2020-08-06,BULL_QUIET,1.245,1.0
2020-08-07,BULL_QUIET,1.273,1.0
2020-08-10,BULL_QUIET,1.268,1.0
2020-08-11,BULL_QUIET,1.214,1.0
2020-08-12,BULL_QUIET,1.262,1.0
2020-08-13,BULL_QUIET,1.273,1.0
2020-08-14,BULL_QUIET,1.287,1.0
2020-08-17,BULL_QUIET,1.286,1.0
2020-08-18,BULL_QUIET,1.272,1.0
2020-08-19,BULL_QUIET,1.247,1.0
2020-08-20,BULL_QUIET,1.238,1.0
2020-08-21,BULL_QUIET,1.25,1.0
2020-08-24,BULL_QUIET,1.256,1.0
2020-08-25,BULL_QUIET,1.267,1.0
2020-08-26,BULL_QUIET,1.233,1.0
2020-08-27,BULL_QUIET,1.223,1.0
2020-08-28,BULL_QUIET,1.29,1.0
2020-08-31,BULL_FRAGILE,1.206,0.7
2020-09-01,BULL_FRAGILE,1.229,0.7
2020-09-02,BULL_FRAGILE,1.23,0.7
2020-09-03,BULL_FRAGILE,1.12,0.7
2020-09-04,BULL_FRAGILE,1.13,0.7
2020-09-08,BULL_FRAGILE,1.091,0.7
2020-09-09,BULL_FRAGILE,1.115,0.7
2020-09-10,BULL_FRAGILE,1.108,0.7
2020-09-11,BULL_FRAGILE,1.159,0.7
2020-09-14,BULL_FRAGILE,1.179,0.7
2020-09-15,BULL_FRAGILE,1.183,0.7
2020-09-16,BULL_FRAGILE,1.174,0.7
2020-09-17,STRESS_UNSTABLE,1.162,0.0
2020-09-18,BULL_FRAGILE,1.179,0.7
